source_phase,experiment_id,method,method_short,model,split,true_label,pred_label,count_mean,count_std,row_rate_mean,row_rate_std,seed_count
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,二胡,琵琶,1.0,1.7320508075688772,0.03225806451612903,0.05587260669577023,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,二胡,中阮,1.0,1.7320508075688772,0.03225806451612903,0.05587260669577023,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,二胡,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,二胡,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,二胡,笙,0.6666666666666666,1.1547005383792517,0.018018018018018018,0.031208122658898694,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,琵琶,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,琵琶,琵琶,6.666666666666667,9.073771725877465,0.4270833333333333,0.3856980954494504,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,琵琶,中阮,3.0,3.605551275463989,0.14699074074074073,0.1273095537633522,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,琵琶,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,琵琶,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,琵琶,笙,5.333333333333333,3.7859388972001824,0.4259259259259259,0.3047126420723025,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,中阮,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,中阮,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,中阮,中阮,42.0,8.54400374531753,1.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,中阮,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,中阮,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,中阮,笙,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笛子,二胡,1.3333333333333333,2.3094010767585034,0.020202020202020204,0.03499092540543187,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笛子,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笛子,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笛子,笛子,23.666666666666668,15.14375558880073,0.4862347969490827,0.3242484974293222,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笛子,唢呐,15.333333333333334,12.662279942148386,0.2997320140177283,0.24937813613377688,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笛子,笙,11.333333333333334,11.150485789118488,0.19383116883116883,0.15091885599985938,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,唢呐,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,唢呐,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,唢呐,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,唢呐,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,唢呐,唢呐,41.666666666666664,9.237604307034012,0.9123931623931624,0.00887793533756171,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,唢呐,笙,4.0,1.0,0.08760683760683761,0.008877935337561744,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笙,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笙,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笙,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笙,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笙,唢呐,1.6666666666666667,2.0816659994661326,0.04478897502153315,0.058601855962701295,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,test,笙,笙,37.666666666666664,5.131601439446884,0.9552110249784668,0.05860185596270132,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,二胡,二胡,17.666666666666668,30.599564267050162,0.15634218289085547,0.2707926041331873,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,二胡,琵琶,18.0,17.52141546793523,0.1592920353982301,0.15505677405252416,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,二胡,中阮,31.0,37.469987990390386,0.2743362831858407,0.33159281407425123,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,二胡,笛子,0.6666666666666666,1.1547005383792517,0.0058997050147492625,0.010218588835214615,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,二胡,唢呐,1.0,1.0,0.008849557522123894,0.008849557522123894,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,二胡,笙,44.666666666666664,44.76978147515725,0.3952802359882006,0.3961927564173208,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,琵琶,二胡,4.666666666666667,8.082903768654761,0.054901960784313725,0.09509298551358542,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,琵琶,琵琶,36.0,21.93171219946131,0.4235294117647059,0.25802014352307423,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,琵琶,中阮,4.333333333333333,3.0550504633038935,0.05098039215686275,0.035941770156516395,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,琵琶,笛子,0.3333333333333333,0.5773502691896257,0.00392156862745098,0.006792356108113244,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,琵琶,唢呐,2.6666666666666665,4.618802153517007,0.03137254901960784,0.054338848864905955,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,琵琶,笙,37.0,27.874719729532707,0.43529411764705883,0.32793787917097306,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,中阮,二胡,1.0,1.0,0.010638297872340425,0.010638297872340425,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,中阮,琵琶,10.666666666666666,6.3508529610858835,0.11347517730496454,0.06756226554346685,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,中阮,中阮,25.333333333333332,31.0859024854247,0.2695035460992908,0.3307010902704755,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,中阮,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,中阮,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,中阮,笙,57.0,36.59234892706397,0.6063829787234043,0.38928030773472316,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笛子,二胡,6.666666666666667,4.725815626252609,0.07092198581560283,0.05027463432183626,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笛子,琵琶,1.0,1.0,0.010638297872340425,0.010638297872340425,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笛子,中阮,2.3333333333333335,4.041451884327381,0.02482269503546099,0.04299416898220618,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笛子,笛子,22.666666666666668,25.383721817994566,0.24113475177304963,0.27003959380845277,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笛子,唢呐,9.666666666666666,11.239810200058244,0.10283687943262411,0.11957244893678984,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笛子,笙,51.666666666666664,41.488954353337625,0.549645390070922,0.4413718548227407,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,唢呐,二胡,0.3333333333333333,0.5773502691896257,0.007407407407407408,0.012830005981991684,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,唢呐,琵琶,0.6666666666666666,1.1547005383792517,0.014814814814814815,0.02566001196398337,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,唢呐,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,唢呐,笛子,1.6666666666666667,1.5275252316519468,0.037037037037037035,0.03394500514782104,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,唢呐,唢呐,23.666666666666668,17.897858344878397,0.525925925925926,0.39773018544174216,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,唢呐,笙,18.666666666666668,20.404247923737188,0.4148148148148148,0.45342773163860417,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笙,二胡,1.6666666666666667,1.5275252316519465,0.009310986964618248,0.008533660512022048,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笙,琵琶,0.6666666666666666,0.5773502691896258,0.0037243947858473,0.003225420498266066,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笙,中阮,7.333333333333333,9.237604307034013,0.0409683426443203,0.05160672797225705,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笙,笛子,2.6666666666666665,2.5166114784235836,0.014897579143389197,0.014059282002366386,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笙,唢呐,32.333333333333336,13.613718571108091,0.18063314711359402,0.0760542936933413,3
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,external_test,笙,笙,134.33333333333334,20.840665376454115,0.750465549348231,0.1164282981924811,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,二胡,二胡,29.333333333333332,6.027713773341707,0.8959604766056378,0.13610008809734858,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,二胡,琵琶,2.0,3.4641016151377544,0.06451612903225806,0.11174521339154046,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,二胡,中阮,1.3333333333333333,1.1547005383792515,0.03952339436210404,0.03462568092672242,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,二胡,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,二胡,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,二胡,笙,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,琵琶,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,琵琶,琵琶,8.0,10.583005244258363,0.5416666666666666,0.5051814855409226,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,琵琶,中阮,4.666666666666667,6.429100507328637,0.19907407407407407,0.18856862828163243,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,琵琶,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,琵琶,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,琵琶,笙,2.3333333333333335,4.041451884327381,0.25925925925925924,0.44905020936970896,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,中阮,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,中阮,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,中阮,中阮,42.0,8.54400374531753,1.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,中阮,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,中阮,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,中阮,笙,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笛子,二胡,2.3333333333333335,4.041451884327381,0.047619047619047616,0.08247860988423225,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笛子,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笛子,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笛子,笛子,23.666666666666668,15.37313674346694,0.4326015254586683,0.2516930074039794,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笛子,唢呐,16.666666666666668,10.016652800877813,0.3109719645433931,0.12089642196544043,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笛子,笙,9.0,10.44030650891055,0.20880746237889095,0.2740094871152303,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,唢呐,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,唢呐,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,唢呐,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,唢呐,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,唢呐,唢呐,44.333333333333336,8.962886439832502,0.9742332830568124,0.029335122066117755,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,唢呐,笙,1.3333333333333333,1.5275252316519465,0.025766716943187534,0.029335122066117752,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笙,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笙,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笙,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笙,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笙,唢呐,1.0,1.0,0.024763135228251507,0.023401900241547164,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,test,笙,笙,38.333333333333336,3.0550504633038935,0.9752368647717485,0.02340190024154715,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,二胡,二胡,25.0,39.88734135035826,0.22123893805309736,0.35298532168458635,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,二胡,琵琶,5.666666666666667,9.814954576223638,0.05014749262536874,0.08685800509932423,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,二胡,中阮,31.666666666666668,18.33939293797189,0.28023598820059,0.162295512725415,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,二胡,笛子,22.666666666666668,37.5410886008029,0.20058997050147495,0.3322220230159549,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,二胡,唢呐,0.6666666666666666,0.5773502691896257,0.0058997050147492625,0.005109294417607308,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,二胡,笙,27.333333333333332,45.610671265980436,0.24188790560471976,0.4036342589909773,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,琵琶,二胡,3.6666666666666665,6.3508529610858835,0.04313725490196079,0.0747159171892457,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,琵琶,琵琶,34.0,10.535653752852738,0.39999999999999997,0.1239488676806205,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,琵琶,中阮,7.666666666666667,2.886751345948129,0.09019607843137256,0.03396178054056623,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,琵琶,笛子,7.666666666666667,13.279056191361391,0.09019607843137255,0.1562241904866046,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,琵琶,唢呐,1.0,1.0,0.011764705882352941,0.011764705882352941,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,琵琶,笙,31.0,4.0,0.36470588235294116,0.047058823529411764,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,中阮,二胡,6.0,10.392304845413264,0.06382978723404255,0.11055643452567301,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,中阮,琵琶,3.0,5.196152422706632,0.031914893617021274,0.05527821726283651,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,中阮,中阮,39.0,29.866369046136157,0.41489361702127664,0.3177273302780442,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,中阮,笛子,1.3333333333333333,2.3094010767585034,0.014184397163120567,0.02456809656126067,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,中阮,唢呐,0.3333333333333333,0.5773502691896258,0.0035460992907801418,0.006142024140315167,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,中阮,笙,44.333333333333336,25.696951829610715,0.4716312056737589,0.27337182797458204,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笛子,二胡,8.333333333333334,13.576941236277534,0.08865248226950355,0.14443554506678224,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笛子,琵琶,0.3333333333333333,0.5773502691896257,0.0035460992907801418,0.006142024140315167,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笛子,中阮,0.3333333333333333,0.5773502691896258,0.0035460992907801418,0.006142024140315168,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笛子,笛子,36.0,49.15282290977803,0.38297872340425526,0.5229023713806172,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笛子,唢呐,6.0,10.392304845413264,0.06382978723404255,0.11055643452567301,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笛子,笙,43.0,45.902069670114,0.4574468085106383,0.48831989010759574,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,唢呐,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,唢呐,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,唢呐,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,唢呐,笛子,4.333333333333333,7.505553499465136,0.09629629629629628,0.1667900777658919,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,唢呐,唢呐,28.0,5.291502622129181,0.6222222222222222,0.11758894715842626,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,唢呐,笙,12.666666666666666,11.67618659209133,0.28148148148148144,0.2594708131575851,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笙,二胡,7.333333333333333,11.846237095944574,0.040968342644320296,0.06618009550807025,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笙,琵琶,0.3333333333333333,0.5773502691896257,0.00186219739292365,0.0032254204982660657,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笙,中阮,4.0,3.4641016151377544,0.0223463687150838,0.019352522989596395,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笙,笛子,20.0,28.792360097775937,0.111731843575419,0.16085117373059185,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笙,唢呐,34.666666666666664,12.013880860626733,0.1936685288640596,0.06711665285266331,3
2,exp02_mert_lora_r8,MERT+LoRA (r=8),mert_lora_r8,mert_v1_95m,external_test,笙,笙,112.66666666666667,36.19852667351716,0.6294227188081937,0.2022264059973026,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,二胡,二胡,32.666666666666664,3.7859388972001824,1.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,二胡,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,二胡,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,二胡,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,二胡,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,二胡,笙,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,琵琶,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,琵琶,琵琶,15.0,14.933184523068078,1.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,琵琶,中阮,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,琵琶,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,琵琶,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,琵琶,笙,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,中阮,二胡,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,中阮,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,中阮,中阮,42.0,8.54400374531753,1.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,中阮,笛子,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,中阮,唢呐,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,中阮,笙,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笛子,二胡,1.3333333333333333,1.5275252316519468,0.021954236239950523,0.022766679201236817,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笛子,琵琶,0.0,0.0,0.0,0.0,3
2,exp02_mert_full_ft,MERT full fine-tuning,mert_full_ft,mert_v1_95m,test,笛子,中阮,0.0,0.0,0.0,0.0,3
